beta,se,t,p,F_first,AR_p
0.07582433367555709,0.08220499964658931,0.9223810474002362,0.0,14.291719275810603,0.00011774906216944512
1.996426266100948,0.23119419897883592,8.63527837168486,0.0,14.291719275810603,0.00011774906216944512
